district,year,nitrogen,phosphorus,potassium,ph,temperature,jun_rain,jul_rain,aug_rain,sep_rain,oct_rain,humidity,irrigation_type,crop_variety,soil_type,yield
JASHPUR,2018,67.64869752593611,29.530352845763954,20.55967100536914,6.22820472935346,29.386523429406505,3.59,14.83,10.72,4.33,0.23,75,1,1,0,0.8956524992571955
JASHPUR,2019,78.24537839632005,37.169637079446844,31.051118967433425,6.8018024130285415,26.63481794674785,5.12,9.3,12.21,9.34,2.83,75,1,1,0,0.9885148349195501
JASHPUR,2019,75.96979445253665,34.67696346428515,26.271133302730224,6.345964313583012,26.40820465602062,5.12,9.3,12.21,9.34,2.83,75,1,1,0,1.0597863620739847
JASHPUR,2019,80.06498636656605,36.92373886785362,28.502936869140893,6.667538669187745,27.210939822904255,5.12,9.3,12.21,9.34,2.83,75,1,1,0,0.9943100356649974
JASHPUR,2019,83.77191396444907,34.59300591428588,27.049174460792333,6.495546360721023,26.36785538077683,5.12,9.3,12.21,9.34,2.83,75,1,1,0,1.066960969290478
JASHPUR,2019,73.66786324737521,31.087915838317898,26.48400260007053,6.444929625577307,26.36373402988744,5.12,9.3,12.21,9.34,2.83,75,1,1,0,1.0238334372465248
KABIRDHAM,2000,37.374727784147986,13.428854130566656,14.111508618559183,6.127948365883577,28.38790300992081,8.71,8.84,3.47,3.63,0.05,75,1,1,0,0.5190458589292145
KABIRDHAM,2000,36.803954288128864,17.380720402077024,12.369832217630734,6.396939424539534,28.89546652769092,8.71,8.84,3.47,3.63,0.05,75,1,1,0,0.5247210736837533
KABIRDHAM,2000,41.631250937109684,16.503179965606154,12.658436631547293,6.663391300992501,27.84561568005669,8.71,8.84,3.47,3.63,0.05,75,1,1,0,0.543421897186666
KABIRDHAM,2000,39.288316942571605,14.796852403073078,13.522866825117537,6.454908229415082,28.86931942866697,8.71,8.84,3.47,3.63,0.05,75,1,1,0,0.541059734439287
KABIRDHAM,2000,41.02929871775204,20.562086997149223,12.34425363869747,6.633593514489022,27.771998667337314,8.71,8.84,3.47,3.63,0.05,75,1,1,0,0.5171548538099826
KABIRDHAM,2001,92.34349063115113,42.469017866469535,30.41233944561912,6.783333985426692,28.531605260792603,10.7,12.52,11.67,3.19,2.45,75,1,1,0,1.151469042197521
KABIRDHAM,2001,92.67237949437991,40.78933335863289,35.99335598195967,6.292984075163342,28.383393260368816,10.7,12.52,11.67,3.19,2.45,75,1,1,0,1.2363451472018676
KABIRDHAM,2001,90.84108001940385,39.60865185865661,34.964027510260394,6.526361506481848,28.04467841179047,10.7,12.52,11.67,3.19,2.45,75,1,1,0,1.1791385998118258
KABIRDHAM,2001,87.70463193676436,40.91436913973759,32.12146009842416,6.988755302407592,28.861847474966645,10.7,12.52,11.67,3.19,2.45,75,1,1,0,1.1382802273207482
KABIRDHAM,2001,87.13806024095288,40.496551793451076,28.917463778523274,6.5633875274599385,28.99673665251366,10.7,12.52,11.67,3.19,2.45,75,1,1,0,1.1625088087194553
KABIRDHAM,2002,69.27570676040871,25.014120938239046,23.037422388927958,6.466571609442281,29.628094655933335,7.31,3.08,10.6,4.51,0.95,75,1,1,0,0.8471049183153715
KABIRDHAM,2002,65.40786996382747,29.297908517447215,21.223123041630807,6.336497366914448,28.411713242593148,7.31,3.08,10.6,4.51,0.95,75,1,1,0,0.9197816991261256
KABIRDHAM,2002,71.34404576416567,31.541276188023517,23.012051065668597,6.657923795426866,29.142588099179207,7.31,3.08,10.6,4.51,0.95,75,1,1,0,0.8953788401436668
KABIRDHAM,2002,62.508746423016376,26.528191387202835,20.237261293541412,6.597473784887074,29.928722387211177,7.31,3.08,10.6,4.51,0.95,75,1,1,0,0.8733731173243198
KABIRDHAM,2002,71.0126361122056,32.89806177211959,22.438097083414902,6.218974588799479,28.3046891739409,7.31,3.08,10.6,4.51,0.95,75,1,1,0,0.8724267003666729
KABIRDHAM,2003,85.74167055769885,40.830402818199936,28.503985310238452,6.579798801833068,28.344232575906084,4.4,8.61,13.59,12.26,3.95,75,1,1,0,1.0382632555642333
KABIRDHAM,2003,90.02389149713424,40.89902057502487,29.869940534873063,6.674753699056981,28.285270469158867,4.4,8.61,13.59,12.26,3.95,75,1,1,0,1.0693283118218295
KABIRDHAM,2003,88.74931561283293,41.56744743159847,30.04725906194863,6.936503287189324,27.231807517862908,4.4,8.61,13.59,12.26,3.95,75,1,1,0,1.114298847496493
KABIRDHAM,2003,85.63913620788583,35.64906912125507,26.87255734574385,6.507723827917634,28.451576601645122,4.4,8.61,13.59,12.26,3.95,75,1,1,0,1.1038433052705374
KABIRDHAM,2003,89.31367850444337,41.76583400432045,33.206571767270596,6.757950367822563,27.724219428548903,4.4,8.61,13.59,12.26,3.95,75,1,1,0,1.0526242843975493
KABIRDHAM,2004,71.98932056222239,32.193589337526554,20.920485991243304,6.403176180868665,28.526088853925152,9.31,8.5,8.44,5.43,0.85,75,1,1,0,0.8794657003337054
KABIRDHAM,2004,71.69134856638536,33.856838037475875,27.242444320046932,6.483241041659784,28.83131592662635,9.31,8.5,8.44,5.43,0.85,75,1,1,0,0.9076625094327601
KABIRDHAM,2004,58.33526273986487,26.91643961615587,19.227455824792955,6.689115610194245,28.39321934492849,9.31,8.5,8.44,5.43,0.85,75,1,1,0,0.8721231550884521
KABIRDHAM,2004,61.736647978035485,24.85813236623184,22.398242511581167,6.693283573996082,28.202480885909317,9.31,8.5,8.44,5.43,0.85,75,1,1,0,0.8940321793355568
KABIRDHAM,2004,69.97620727673383,29.406052220221554,26.389875079569798,6.3279273676618555,29.848740506665123,9.31,8.5,8.44,5.43,0.85,75,1,1,0,0.895661384257521
KABIRDHAM,2005,87.85608758245716,40.44364387628701,30.469850442567957,6.579693737695042,26.385443506508228,5.18,15.37,10.35,9.39,3.36,75,1,1,0,1.099002159704822
KABIRDHAM,2005,84.08689227080208,35.045360796711726,31.81372925302683,6.193192938623385,25.99788013536185,5.18,15.37,10.35,9.39,3.36,75,1,1,0,1.0915382312301762
KABIRDHAM,2005,91.28751724131581,41.11221825220988,31.162819663843774,6.353297632490909,26.61121446225534,5.18,15.37,10.35,9.39,3.36,75,1,1,0,1.1010008889598206
KABIRDHAM,2005,89.77671956505993,40.943174441313744,32.01338468392256,6.52519604479099,26.73286874590019,5.18,15.37,10.35,9.39,3.36,75,1,1,0,1.1145198224573816
KABIRDHAM,2005,84.05202217950522,35.229988584936116,27.81470790689625,6.681869209792233,26.11066265274824,5.18,15.37,10.35,9.39,3.36,75,1,1,0,1.0639482145510055
KABIRDHAM,2006,107.14548618439585,46.870895151118546,38.680488961527054,6.265021367056619,28.52420333634622,2.3,10.91,9.7,6.67,0.71,75,1,1,0,1.3325456588266738
KABIRDHAM,2006,102.49288953180549,44.02253047311214,39.25874750044825,6.512590274388367,29.83451058977,2.3,10.91,9.7,6.67,0.71,75,1,1,0,1.39098943104059
KABIRDHAM,2006,107.9761091718532,47.18733090308992,38.93118129744628,6.457173173524225,29.34545591716148,2.3,10.91,9.7,6.67,0.71,75,1,1,0,1.385011784053046
KABIRDHAM,2006,114.12446322452006,51.146027373099756,41.74054356290478,6.489782684653842,29.617361346058043,2.3,10.91,9.7,6.67,0.71,75,1,1,0,1.368713785173556
KABIRDHAM,2006,110.08686129349626,46.04797073744041,38.79695482805263,6.386896496720843,28.89451805947655,2.3,10.91,9.7,6.67,0.71,75,1,1,0,1.457487748432876
KABIRDHAM,2007,80.04024855925286,35.7397380631176,30.482689156029963,6.4831912900517015,28.43176357881675,12.7,11.54,7.77,8.92,0.45,75,1,1,0,1.1750054771840515
KABIRDHAM,2007,95.468577890016,44.50960427550925,31.56771848124408,6.285600141338068,27.67432224197714,12.7,11.54,7.77,8.92,0.45,75,1,1,0,1.1523351834730202
KABIRDHAM,2007,86.6315707114204,37.07218726448749,26.41179538739351,6.817552394339454,27.209381168209504,12.7,11.54,7.77,8.92,0.45,75,1,1,0,1.1447847212203488
KABIRDHAM,2007,93.04863036983274,37.270140300740955,32.96806757088178,6.569889928374829,27.737009262852883,12.7,11.54,7.77,8.92,0.45,75,1,1,0,1.1537384671517552
KABIRDHAM,2007,100.82412507042132,45.83277012479715,33.20116018429094,6.631090769905151,28.98334300017361,12.7,11.54,7.77,8.92,0.45,75,1,1,0,1.1387661921250498
KABIRDHAM,2008,82.93527807489949,38.08046695532542,27.44831058212478,6.454119327880301,28.681633772925217,9.07,8.73,7.41,9.07,0.36,75,1,1,0,1.0708859633072363
KABIRDHAM,2008,82.47376126484572,35.059302745655096,32.17482344494028,6.698742511925235,29.822309282686128,9.07,8.73,7.41,9.07,0.36,75,1,1,0,1.0256755117756684
KABIRDHAM,2008,83.08124527134837,39.31346165552248,28.174491849497493,6.72805419904571,29.60685406766067,9.07,8.73,7.41,9.07,0.36,75,1,1,0,1.0807149896488697
KABIRDHAM,2008,90.71265698100815,39.842205356682534,31.99613486312711,6.6825038466264655,28.994965098290777,9.07,8.73,7.41,9.07,0.36,75,1,1,0,1.0973233501540096
KABIRDHAM,2008,72.78164319050701,35.87480535061085,24.87978342287214,6.274166479073983,29.797858156012055,9.07,8.73,7.41,9.07,0.36,75,1,1,0,1.0480482826720325
KABIRDHAM,2009,71.5338384678517,34.036564827115356,26.02091359211381,6.079286406724646,28.871814995820262,2.08,13.18,9.27,2.63,1.5,75,1,1,0,0.806258771453866
KABIRDHAM,2009,66.3266354187377,29.15323958339093,22.012267633214993,6.503660753531351,28.100092650137448,2.08,13.18,9.27,2.63,1.5,75,1,1,0,0.8377742854549898
KABIRDHAM,2009,68.75410126437154,30.74087390845989,24.616831408286906,6.559199191762416,29.301316410223656,2.08,13.18,9.27,2.63,1.5,75,1,1,0,0.8420881891543901
KABIRDHAM,2009,63.48289253414143,26.627719849917547,25.180020482742933,6.606426405858645,29.413252835987567,2.08,13.18,9.27,2.63,1.5,75,1,1,0,0.7929975879566807
KABIRDHAM,2009,61.47366984989245,27.505690839600874,19.43529797896534,6.399572490570091,28.566219634067114,2.08,13.18,9.27,2.63,1.5,75,1,1,0,0.8053722009360649
KABIRDHAM,2010,119.6437912306624,51.34402699522972,41.815495200878765,6.930178439438363,28.20063626538269,3.46,11.08,7.49,9.8,1.8,75,1,1,0,1.510067991665825
KABIRDHAM,2010,131.4298501138224,59.20240918621769,48.981522549266764,6.551896812886647,28.42304377732007,3.46,11.08,7.49,9.8,1.8,75,1,1,0,1.5701053440623567
KABIRDHAM,2010,119.4798619083309,53.83632215207759,43.53373609760187,6.528179300631181,28.00186124063285,3.46,11.08,7.49,9.8,1.8,75,1,1,0,1.5164417991645807
KABIRDHAM,2010,120.40951082130354,51.031397342453495,40.86989773903715,6.688316639695019,28.229790786625838,3.46,11.08,7.49,9.8,1.8,75,1,1,0,1.5503696912474059
KABIRDHAM,2010,110.83942452388571,48.63328151832737,40.371545449846685,6.5100699316290935,28.060658162991952,3.46,11.08,7.49,9.8,1.8,75,1,1,0,1.6233672575575466
KABIRDHAM,2011,121.80066238152186,56.46526904359832,42.8145493145871,6.554092291241165,28.30750411347789,6.8,9.82,14.05,12.62,0.09,75,1,1,0,1.5856232295084438
KABIRDHAM,2011,121.5689583494439,55.45645646830866,42.74159659967786,6.43994777239254,28.393088714009377,6.8,9.82,14.05,12.62,0.09,75,1,1,0,1.5766415313793567
KABIRDHAM,2011,136.48511440878178,62.9459511498607,47.40401608820458,6.551414598676549,26.89105655330626,6.8,9.82,14.05,12.62,0.09,75,1,1,0,1.5452756119860882
KABIRDHAM,2011,120.98899939715707,53.90288098900815,42.052689384494116,6.291034800980039,27.956899899112763,6.8,9.82,14.05,12.62,0.09,75,1,1,0,1.5590348621955137
KABIRDHAM,2011,122.94145537314559,54.57177245985643,44.96670125187733,6.137080037043671,27.507311326115058,6.8,9.82,14.05,12.62,0.09,75,1,1,0,1.6158207071893105
KABIRDHAM,2012,113.22039874284881,51.01949678636384,42.69601168606265,6.298777401062283,27.127007913982204,5.34,15.14,14.07,6.28,0.65,75,1,1,0,1.472369980734719
KABIRDHAM,2012,108.91767574572002,46.833946736572464,36.62959477543753,6.615541896424012,27.829444547255356,5.34,15.14,14.07,6.28,0.65,75,1,1,0,1.5516163095850877
KABIRDHAM,2012,113.44287449157666,50.0487955507097,40.9151688644205,6.377391328840386,28.022248590474376,5.34,15.14,14.07,6.28,0.65,75,1,1,0,1.45547021000066
KABIRDHAM,2012,111.96006489331317,49.60820749572359,42.22404705517537,6.432802016218914,27.669427437927066,5.34,15.14,14.07,6.28,0.65,75,1,1,0,1.4321438940834037
KABIRDHAM,2012,116.07175156105755,49.69386621023659,39.48516900506555,6.393909843936761,27.69533459834692,5.34,15.14,14.07,6.28,0.65,75,1,1,0,1.4213215371365175
KABIRDHAM,2013,108.1239141766755,46.82875675997178,38.39202957852643,6.741658657413574,28.543724396071482,11.28,13.69,13.09,5.52,8.4,75,1,1,0,1.3675278175317545
KABIRDHAM,2013,105.24256195235712,47.96086423748617,38.55676182675838,6.826944964465908,28.33524893282152,11.28,13.69,13.09,5.52,8.4,75,1,1,0,1.3512137421536075
KABIRDHAM,2013,99.01272536573325,44.56934534786878,33.690772709926996,6.516739197609315,28.626449380448477,11.28,13.69,13.09,5.52,8.4,75,1,1,0,1.3276294483928948
KABIRDHAM,2013,101.69020216995361,44.223187137180126,40.07902894449406,6.385994812333653,28.13501346593348,11.28,13.69,13.09,5.52,8.4,75,1,1,0,1.323853921494386
KABIRDHAM,2013,105.69096169378219,50.70292434340713,33.80104476903835,6.317410277277465,29.097354068778117,11.28,13.69,13.09,5.52,8.4,75,1,1,0,1.3794218880259386
KABIRDHAM,2014,109.72685252540434,47.716401244119,40.325937930233145,6.012526942030255,28.39427895451997,3.19,12.63,9.24,7.42,3.65,75,1,1,0,1.3935940683943355
KABIRDHAM,2014,108.61319304008717,48.52949268091667,40.2926292795189,6.80883787593062,28.440438672433505,3.19,12.63,9.24,7.42,3.65,75,1,1,0,1.3840076863683421
KABIRDHAM,2014,101.3435919344095,46.881069351643575,35.11271139457214,6.561749426796447,26.826636531450042,3.19,12.63,9.24,7.42,3.65,75,1,1,0,1.3443015458283447
KABIRDHAM,2014,107.02930965647982,52.34217836821823,34.973739893926954,6.896218842735554,27.3157305719029,3.19,12.63,9.24,7.42,3.65,75,1,1,0,1.3160432766089796
KABIRDHAM,2014,103.75394069757917,47.44875759203222,36.868412943332636,6.5193153410112155,28.046270925393788,3.19,12.63,9.24,7.42,3.65,75,1,1,0,1.3505815237620866
KABIRDHAM,2015,78.34915881223358,37.817276209130924,32.123145710181,6.258651748728037,28.8203504077555,6.69,7.88,8.8,7.29,0.57,75,1,1,0,1.0024245670332634
KABIRDHAM,2015,79.3559368719523,35.82740917046404,28.72209535294115,5.9979751141708135,27.258505684553132,6.69,7.88,8.8,7.29,0.57,75,1,1,0,1.0017482442148231
KABIRDHAM,2015,74.32602645708535,33.67606449543193,28.399461733489606,6.438998135305792,28.104196661254523,6.69,7.88,8.8,7.29,0.57,75,1,1,0,1.0443630253829346
KABIRDHAM,2015,70.96031143992072,29.006961922960194,25.470882878625808,6.508228109015237,27.964554547545777,6.69,7.88,8.8,7.29,0.57,75,1,1,0,1.006565157393197
KABIRDHAM,2015,88.94969813525316,39.21309044727459,27.978494906343858,6.602965331076645,28.903307113283212,6.69,7.88,8.8,7.29,0.57,75,1,1,0,0.9965448377971846
KABIRDHAM,2016,93.0962561294202,37.960135723965436,36.92562215515691,6.279418945446178,28.538433341066096,4.75,11.12,8.94,8.78,1.44,75,1,1,0,1.2473956710923526
KABIRDHAM,2016,105.86807771993603,45.48640536098614,38.2040655475802,6.638304618190563,28.071133897679857,4.75,11.12,8.94,8.78,1.44,75,1,1,0,1.219970646597509
KABIRDHAM,2016,93.88341976302759,42.522338482035025,30.854623831251537,6.534923883243907,27.297963424128323,4.75,11.12,8.94,8.78,1.44,75,1,1,0,1.2569998199641612
KABIRDHAM,2016,99.7685931588998,42.36536577342856,34.45063309390628,6.456964296776698,27.094916323144037,4.75,11.12,8.94,8.78,1.44,75,1,1,0,1.2297220197642524
KABIRDHAM,2016,89.1188535718902,43.51414563093321,30.547877294814928,6.786116079689129,26.98888548663197,4.75,11.12,8.94,8.78,1.44,75,1,1,0,1.3311453793701287
KABIRDHAM,2017,79.2095986517963,37.455593214570754,25.133564115060878,6.4406858244352,30.122642611315012,6.05,11.77,8.05,5.94,1.24,75,1,1,0,1.1036616395191923
KABIRDHAM,2017,85.78319756511856,40.856895763399784,27.9244436154261,6.274999698397523,29.33859528101518,6.05,11.77,8.05,5.94,1.24,75,1,1,0,1.1235811677377445
KABIRDHAM,2017,87.94372106523585,39.85507548024563,29.32425399064552,6.755209851771127,29.770137004337275,6.05,11.77,8.05,5.94,1.24,75,1,1,0,1.0905533260889824
KABIRDHAM,2017,87.77093206030521,38.53671162974336,33.06217891958045,6.425758671025905,30.131775253172755,6.05,11.77,8.05,5.94,1.24,75,1,1,0,1.059993348472299
KABIRDHAM,2017,89.46514892791444,41.07704371354026,28.43384912260786,6.529588340612194,28.99410367470699,6.05,11.77,8.05,5.94,1.24,75,1,1,0,1.0403804665414378
KABIRDHAM,2018,80.06233577949382,38.268741252208926,26.536294569928046,6.263849712759326,29.663997037945737,4.65,11.83,9.88,3.0,0.23,75,1,1,0,0.9936783394075592
KABIRDHAM,2018,86.95730687036408,38.42487149674491,30.070144592506733,6.350128283571938,29.650560035057662,4.65,11.83,9.88,3.0,0.23,75,1,1,0,0.9890454018632963
KABIRDHAM,2018,76.4590380687737,34.25216625730333,25.206869803907118,6.719094615623638,29.52075496315563,4.65,11.83,9.88,3.0,0.23,75,1,1,0,1.0294635977718791
KABIRDHAM,2018,80.25092284402112,36.559959026529015,26.783270221124504,6.62766916200104,28.279264223069077,4.65,11.83,9.88,3.0,0.23,75,1,1,0,0.9955941895740492
KABIRDHAM,2018,75.37063517871816,34.206946301956606,28.07525799084381,6.515004985393913,28.72544669659401,4.65,11.83,9.88,3.0,0.23,75,1,1,0,1.0139074636422218
KABIRDHAM,2019,95.06505604054036,42.78129182486504,31.871226244175237,6.613152716345314,28.162503421388887,3.43,11.14,13.06,14.41,1.86,75,1,1,0,1.3062018769243695
KABIRDHAM,2019,91.89855328154586,40.573091321730175,34.351754394235215,6.49204958810055,27.192285799703757,3.43,11.14,13.06,14.41,1.86,75,1,1,0,1.3039267664486567
KABIRDHAM,2019,96.3601176877972,40.84689907513024,32.68835207568401,6.371788984137667,26.93916616778343,3.43,11.14,13.06,14.41,1.86,75,1,1,0,1.330292030430873
KABIRDHAM,2019,99.88152537848907,45.37387097967066,37.11650097468268,6.283428688353858,26.682619758185677,3.43,11.14,13.06,14.41,1.86,75,1,1,0,1.2687952151289459
KABIRDHAM,2019,102.64271679720828,46.20853124625591,32.56434130031089,6.62349192410083,28.365037663267096,3.43,11.14,13.06,14.41,1.86,75,1,1,0,1.2159105386373903
KANKER,2000,63.09972949443371,26.45726504437165,23.91949930645084,6.809394720950795,28.513255588605727,11.37,10.09,6.67,2.94,0.18,75,1,1,0,0.85651036566065
KANKER,2000,55.45966406345216,23.03346019129557,18.309732973843825,6.652398442814965,28.069679589693145,11.37,10.09,6.67,2.94,0.18,75,1,1,0,0.8397706098594558
KANKER,2000,62.86816143819081,28.23217729115109,23.153800888316596,6.6050237290516876,27.758079443348766,11.37,10.09,6.67,2.94,0.18,75,1,1,0,0.8238813279764197
KANKER,2000,66.78109133575623,31.13752292323508,26.211411514384476,6.712735414920301,27.992046494250467,11.37,10.09,6.67,2.94,0.18,75,1,1,0,0.7998687397048226
KANKER,2000,63.98251370423367,29.184596956530118,22.529573498086066,6.242428351883284,27.60583759057158,11.37,10.09,6.67,2.94,0.18,75,1,1,0,0.8132950104387481
KANKER,2001,125.11224421226525,55.23222394581261,42.78695731756538,6.473398769850432,27.02946346876226,10.68,9.93,10.7,4.53,2.67,75,1,1,0,1.533671007880967
KANKER,2001,121.75143062235075,51.70842671770006,39.977090331120465,6.7305666511699975,27.611756192009175,10.68,9.93,10.7,4.53,2.67,75,1,1,0,1.6219282957586667
KANKER,2001,127.51061395521616,58.588667473359685,43.47259392183036,6.511229154173146,28.108554515715966,10.68,9.93,10.7,4.53,2.67,75,1,1,0,1.5551174966162336
KANKER,2001,128.90018144070893,55.48722827479482,48.27368242777202,6.459698142186214,27.729009821860547,10.68,9.93,10.7,4.53,2.67,75,1,1,0,1.6622445046516192
KANKER,2001,123.14695654694984,55.619957287326514,42.841608193798315,6.64300361933748,27.751558363558775,10.68,9.93,10.7,4.53,2.67,75,1,1,0,1.6664694101850945
KANKER,2002,40.35973678993353,20.996671706488335,16.564606511044023,6.7078290310273685,28.466659597261184,7.42,4.58,10.8,2.4,1.1,75,1,1,0,0.5566970841843242
KANKER,2002,39.263427218563955,20.17912233104857,16.202238758723,6.303684455859969,29.036404565228416,7.42,4.58,10.8,2.4,1.1,75,1,1,0,0.5619554368705727
KANKER,2002,41.028273029865666,22.544846789558306,15.864709844856646,6.897419277877051,28.28842914937929,7.42,4.58,10.8,2.4,1.1,75,1,1,0,0.5768238914102107
KANKER,2002,41.07646519231466,18.944645401511664,15.207472046813573,6.51839447464549,28.344972030584724,7.42,4.58,10.8,2.4,1.1,75,1,1,0,0.5462379715861807
KANKER,2002,36.790406970882174,18.85396436359788,15.39417980496458,6.21307421987899,29.240953049382377,7.42,4.58,10.8,2.4,1.1,75,1,1,0,0.563104103087104
KANKER,2003,151.8871474847092,66.33971965650593,54.554485971272435,6.672657261233209,27.399028557716544,2.74,13.26,16.0,9.79,5.12,75,1,1,0,1.8906234793643613
KANKER,2003,150.38084017754844,67.74019874736618,50.16097336156105,6.5273893873556155,27.072673238972627,2.74,13.26,16.0,9.79,5.12,75,1,1,0,2.011023183543356
KANKER,2003,150.9310013221302,68.59178495159377,48.22630682730609,6.830984720624035,26.14702165349988,2.74,13.26,16.0,9.79,5.12,75,1,1,0,1.9761057987667032
KANKER,2003,160.37143635794092,71.8291033818102,58.77857470046423,6.4939459725545445,27.611515705220025,2.74,13.26,16.0,9.79,5.12,75,1,1,0,1.9670365611418839
KANKER,2003,147.5397533723191,67.65896071180903,47.77549781996427,6.295955170034661,26.290328605678585,2.74,13.26,16.0,9.79,5.12,75,1,1,0,1.893077700132393
KANKER,2004,115.67094981409141,53.19787466491486,40.80087388817981,6.217157778882028,28.787595173682945,8.71,10.41,6.59,7.91,1.31,75,1,1,0,1.5668426367118944
KANKER,2004,126.72879356144563,58.4534296898181,43.86434492917014,6.879776235270912,28.78385344681263,8.71,10.41,6.59,7.91,1.31,75,1,1,0,1.4499557216739478
KANKER,2004,117.76888088568514,51.26076608888904,39.701579532919574,6.397022032229955,29.27971267732034,8.71,10.41,6.59,7.91,1.31,75,1,1,0,1.4882083799758545
KANKER,2004,110.10244964802739,49.494184436559614,39.947043363676094,6.521639857678154,27.999032365203934,8.71,10.41,6.59,7.91,1.31,75,1,1,0,1.5206007834838546
KANKER,2004,111.8383491559453,50.271814895121786,41.66788737366615,6.408640163787896,28.704173747151916,8.71,10.41,6.59,7.91,1.31,75,1,1,0,1.5027513872011047
KANKER,2005,123.26671202136544,54.200304736146414,41.36636117588542,6.326504159376659,26.768850927542,4.78,16.76,10.85,11.18,5.17,75,1,1,0,1.6171289502275714
KANKER,2005,133.26993291959414,60.11628258015297,46.82921373182051,6.494443600508836,26.126633135480816,4.78,16.76,10.85,11.18,5.17,75,1,1,0,1.7017221478842337
KANKER,2005,124.83662563276603,59.17864701238148,40.42865143595454,6.560232581157189,27.388830404827953,4.78,16.76,10.85,11.18,5.17,75,1,1,0,1.7309748652793555
KANKER,2005,130.30138368892898,61.13623850288027,44.740278985321694,6.540076487171376,27.37932165358248,4.78,16.76,10.85,11.18,5.17,75,1,1,0,1.686421644620995
KANKER,2005,134.18892926189062,59.051597308258934,49.60450616474708,6.663325447261071,26.54470825211349,4.78,16.76,10.85,11.18,5.17,75,1,1,0,1.6396690102927771
KANKER,2006,140.22897721792978,64.8306454164265,47.491973379984,6.695319113205693,28.230887738136882,3.07,12.68,11.25,10.03,0.23,75,1,1,0,1.7074933377690975
KANKER,2006,130.53914309353874,57.63852523010716,46.405110231871255,6.6404129977466555,28.836856900249167,3.07,12.68,11.25,10.03,0.23,75,1,1,0,1.7630568637415553
KANKER,2006,140.5622429869367,64.43882384434596,48.39834446998466,6.5605527180457885,28.399163205436707,3.07,12.68,11.25,10.03,0.23,75,1,1,0,1.7454806295632033
KANKER,2006,139.91099689699325,60.92054127284832,50.00986883241853,5.800219736363861,28.766355761894033,3.07,12.68,11.25,10.03,0.23,75,1,1,0,1.8013226145053696
KANKER,2006,133.31855255391068,61.76504540056188,50.77625207686981,6.789555299313903,29.09620882530703,3.07,12.68,11.25,10.03,0.23,75,1,1,0,1.6921645014474345
KANKER,2007,127.44333204590029,60.81071338919303,40.120110512614914,6.530600403422999,27.993476486075757,19.39,9.81,9.77,6.93,0.98,75,1,1,0,1.7317426151852817
KANKER,2007,124.80228975904856,57.674864005626745,47.380521509827496,6.268425084460753,27.15487638371103,19.39,9.81,9.77,6.93,0.98,75,1,1,0,1.5861480292727619
KANKER,2007,137.748341879548,59.80081369265193,48.87536078982391,6.398261152160756,26.329292051932374,19.39,9.81,9.77,6.93,0.98,75,1,1,0,1.5843453953966973
KANKER,2007,113.78835082124453,49.72460597026704,42.294900632534876,6.580915892731211,27.63861937140362,19.39,9.81,9.77,6.93,0.98,75,1,1,0,1.7173114280658905
KANKER,2007,133.3134086857302,58.26406834455206,44.898822080949884,6.169158293200314,28.064331825653344,19.39,9.81,9.77,6.93,0.98,75,1,1,0,1.5695389510721858
KANKER,2008,102.03920771608581,43.840439100459946,34.67619005200462,6.662248504392947,28.53971781907194,8.15,7.28,8.55,11.62,0.41,75,1,1,0,1.2694085721319086
KANKER,2008,105.50354227399978,50.133844375869614,35.37200412994237,5.971072034665573,28.79554348242601,8.15,7.28,8.55,11.62,0.41,75,1,1,0,1.352802798064436
KANKER,2008,97.75672125262916,44.10187408997727,38.12688825907049,6.550165440325993,27.819824973356468,8.15,7.28,8.55,11.62,0.41,75,1,1,0,1.2881667974601887
KANKER,2008,103.71080038511995,46.151402233439256,34.28434665442145,6.006378118505939,28.141558622163597,8.15,7.28,8.55,11.62,0.41,75,1,1,0,1.3210208600489097
KANKER,2008,96.9077054545986,45.45385422272213,35.460713869679225,6.45113878199797,28.876298373122296,8.15,7.28,8.55,11.62,0.41,75,1,1,0,1.2794442061365356
KANKER,2009,101.64435447112753,43.340930618019314,36.74221563460417,6.7221322797459795,27.628684074560976,2.65,19.34,9.42,3.26,1.28,75,1,1,0,1.2827033445299187
KANKER,2009,105.54282937189394,47.906557826024155,35.56545194967564,6.678585911794985,26.960785438486923,2.65,19.34,9.42,3.26,1.28,75,1,1,0,1.2466037196317579
KANKER,2009,90.26250227955205,38.19644447235871,30.28126567744358,6.4706371768931685,26.79711326088163,2.65,19.34,9.42,3.26,1.28,75,1,1,0,1.2291368765418476
KANKER,2009,91.85306769953743,42.500561351512395,31.3506297358617,6.510699856069937,26.726267239978835,2.65,19.34,9.42,3.26,1.28,75,1,1,0,1.2637644378129966
KANKER,2009,93.62442040781914,42.45631309335848,32.438074508649954,6.5652839311614155,28.461051111618588,2.65,19.34,9.42,3.26,1.28,75,1,1,0,1.2021177606441085
KANKER,2010,169.62840598285595,76.39691169428342,59.23465191728877,6.60976175386931,26.46646939492294,5.75,15.83,9.75,10.49,2.7,75,1,1,0,2.1986691544940267
KANKER,2010,177.97341889614856,83.86079234141224,63.30076936819511,6.159954690728851,26.18489553560254,5.75,15.83,9.75,10.49,2.7,75,1,1,0,2.2512307486327674
KANKER,2010,166.50331008955516,73.9584675876614,59.54362554323844,6.512383479688211,27.555603165289533,5.75,15.83,9.75,10.49,2.7,75,1,1,0,2.262752533891514
