District,Year,nitrogen,phosphorus,potassium,ph,temperature,rainfall,humidity,irrigation_type,crop_variety,soil_type,yield
Bilaspur,2015,133.3661486291245,58.72947595922531,56.15484629793929,6.8,31.931697744351297,1299.1205954461748,70.39919607494079,0.0,0.0,0.0,6.416899374528635
Raigarh,2024,94.31424873999212,49.489259763564014,45.34403141215542,6.2,25.866658452830137,1238.5295627222636,65.36123914141307,1.0,1.0,2.0,4.9368602937612796
Surguja,2010,85.14084598026604,47.77140657769495,37.69946996263464,6.2,26.342632906070413,1139.9979928818307,73.47526551015268,1.0,1.0,2.0,4.637035900715542
Raipur,2015,125.1095066535593,61.89582035902652,57.18184179673124,6.8,29.776565836438884,1147.0567269862538,81.90484088175543,0.0,0.0,0.0,6.154402529904962
Korba,2010,101.98309960014839,39.10153437134457,53.691858979669995,6.2,24.455774872023138,1205.1658478754564,71.01618784043785,1.0,1.0,2.0,5.073661057970439
Korba,2019,112.57783676278915,46.86390048414738,53.20512594889418,6.2,25.23861505668512,1180.3412327722504,78.75873839159743,1.0,1.0,2.0,5.368951549377126
Bastar,2011,75.45194478620398,30.526886478426007,39.28874748649655,5.5,28.933223182734196,1391.6625018109353,78.91206519229762,2.0,2.0,1.0,4.627884572637438
Bilaspur,2023,110.65439037756997,50.347504952206314,45.966478564918205,6.8,28.258993114718045,1245.3980981143432,81.51648507158824,0.0,0.0,0.0,5.840597276368583
Bastar,2017,85.29816461248504,44.03220350652279,38.534536651239975,5.5,26.063023019015688,1430.982325239144,81.83479006498958,2.0,2.0,1.0,4.645171949297689
Bastar,2018,94.98717387773476,33.91496706907745,42.90572282300638,5.5,25.298045266712972,1447.6090148340747,78.04160053490288,2.0,2.0,1.0,5.037780534544368
Janjgir-Champa,2011,131.60848205754868,57.44639860624578,55.25538959931237,6.8,32.76355527430124,1140.3599361283586,83.07324038136576,0.0,0.0,0.0,6.268454607245572
Korba,2023,108.21992651584857,36.81617692452062,54.85879692081222,6.2,26.637485703466243,1021.9506818233635,71.48066793297039,1.0,1.0,2.0,4.906831149172558
Korba,2013,106.21503654303714,36.7327354518555,46.11456710515138,6.2,25.961202193608763,1175.812089752218,73.25159854544145,1.0,1.0,2.0,4.8396708563824955
Bilaspur,2022,106.3507552610192,54.891768671614216,57.60503321832564,6.8,33.63727802078884,1228.3525399683454,79.9796927162491,0.0,0.0,0.0,5.8193206122952255
Bilaspur,2010,129.33530919809604,61.2613360409564,54.885366156487194,6.8,28.4441435244762,1148.6287062013157,83.07940177690003,0.0,0.0,0.0,6.162746274499424
Janjgir-Champa,2023,116.22129925471685,52.09082355935132,59.781376448244814,6.8,31.338630869620495,1172.7350514078548,74.9705148502821,0.0,0.0,0.0,6.28183990714041
Raipur,2018,145.73479844808628,62.364011929406026,59.99843180294245,6.8,32.957393179987804,1117.0821135809385,74.95424218784872,0.0,0.0,0.0,6.6386295513416735
Korba,2010,112.01263986690249,47.612251480556424,36.34599097261573,6.2,24.249794262230306,1245.7385066279476,65.68784150372522,1.0,1.0,2.0,5.214778600916179
Raigarh,2020,90.06363881302104,42.68981230433807,40.11571842366253,6.2,25.91288430603486,1097.234656203422,69.68464480109698,1.0,1.0,2.0,4.600786020312326
Janjgir-Champa,2010,145.58736823550782,50.037037516163245,59.441990475695576,6.8,32.96175757782512,1225.7817120701145,80.22712649997864,0.0,0.0,0.0,6.573917890564634
Bilaspur,2016,136.14046162714496,62.37993244864127,40.47727272868961,6.8,32.421099349032836,1206.710713346983,80.54434399276823,0.0,0.0,0.0,6.445206618965947
Janjgir-Champa,2012,133.61240274178402,47.66096795467921,52.2240236682737,6.8,33.7842361693733,1135.5410582105937,82.12373390039392,0.0,0.0,0.0,6.347056405886301
Bilaspur,2011,147.3109113504783,55.18678694171673,57.361742520522064,6.8,28.887650133667996,1139.4819197936442,73.36532569453381,0.0,0.0,0.0,6.4569080094029925
Korba,2021,114.9844287883061,41.668435334945414,52.37465464225638,6.2,24.09799053504697,1026.8882001831805,65.01733454336907,1.0,1.0,2.0,5.083788009972851
Bastar,2015,90.697147033445,41.82188015487956,43.61810529235618,5.5,27.180167587062694,1565.4853763092851,85.30086049596082,2.0,2.0,1.0,5.088540384776134
Surguja,2015,110.30329444874319,49.10516627105926,54.87596715371027,6.2,24.803226062734606,1158.4469164377522,74.45172708998541,1.0,1.0,2.0,5.26484385394865
Raipur,2023,134.7066312614672,63.51527619788767,40.524935384402376,6.8,29.21392405207244,1178.3672419919692,80.52395765833317,0.0,0.0,0.0,6.364559031381362
Janjgir-Champa,2014,149.4916872055357,63.68324496232793,50.774614407754484,6.8,28.954940436922367,1170.1549166887537,70.1849395780496,0.0,0.0,0.0,6.841961130126978
Janjgir-Champa,2013,111.71676261796549,49.408751057973404,54.741942999397594,6.8,31.604242177069725,1152.0866398904982,77.43154083782952,0.0,0.0,0.0,5.837936409565516
Janjgir-Champa,2022,107.28828866722094,62.04017089143541,55.95574013134083,6.8,30.949873753875963,1111.5555138791094,70.99982223225992,0.0,0.0,0.0,5.611391827482576
Korba,2017,87.74325596973401,44.57456717292404,37.869076664876474,6.2,24.104173873697302,1061.9141312826744,65.71678852739066,1.0,1.0,2.0,4.39862090186053
Raigarh,2017,94.63207662341193,49.1169230604666,42.494672247249774,6.2,24.53474881200756,1161.2876563474683,68.46749437286601,1.0,1.0,2.0,4.72122445173867
Bastar,2011,94.5062278029906,42.55145895593151,30.952094727884297,5.5,25.1356071428419,1459.4606041505644,88.21309265387146,2.0,2.0,1.0,4.976853763553332
Bilaspur,2014,128.36508329768776,50.8493847081259,42.712959042182796,6.8,30.704457246394014,1217.1275122506877,71.30070756498557,0.0,0.0,0.0,6.4018425923436215
Bastar,2019,92.91307498882574,36.782173756425756,31.266145563365168,5.5,26.23948177348538,1571.2470427705953,79.12942405799319,2.0,2.0,1.0,5.146239508864503
Bilaspur,2022,116.80476780967112,47.681795887658524,43.53834474276758,6.8,32.38389475600723,1182.9525397974724,76.61324646724786,0.0,0.0,0.0,6.187390517320388
Raipur,2015,118.8081483037138,61.30334990735601,46.93695887584634,6.8,31.31096424353992,1129.0599956118108,84.95400205510475,0.0,0.0,0.0,6.038910211297644
Raipur,2018,119.89623567393872,48.38613729941543,46.387722840537506,6.8,29.033851586382397,1208.377865042215,77.92905687059898,0.0,0.0,0.0,5.963182507290784
Surguja,2010,99.23242361865942,35.0863874776452,40.191621002315884,6.2,24.81074378258661,1029.708895580188,65.81804172645248,1.0,1.0,2.0,4.859299267769869
Surguja,2020,110.8680328480694,47.31976964579011,41.01407721046988,6.2,26.73479425962894,1192.38163767173,79.32998869085247,1.0,1.0,2.0,5.160148017497262
Janjgir-Champa,2012,109.93826038579562,61.09745443327496,53.71539674368299,6.8,33.480332250158604,1283.6254297882458,79.61233873590687,0.0,0.0,0.0,6.089434405078524
Janjgir-Champa,2019,145.95487211852787,63.7462338331202,45.73682250829658,6.8,29.87273407827798,1176.8233560711933,76.26189508946844,0.0,0.0,0.0,6.49733975453962
Bilaspur,2019,124.24050330304237,58.171705899177674,52.57238931573508,6.8,31.754452901676963,1182.032796140666,70.19576067171157,0.0,0.0,0.0,6.206091179541639
Raipur,2021,107.01724489226167,62.356183522399775,47.856685831472,6.8,30.21156001255045,1208.892311907868,79.38956783302308,0.0,0.0,0.0,5.801564935285916
Korba,2023,111.82320032491374,36.5545545946536,46.713372383128444,6.2,22.913542578941907,1200.7425501241537,69.91211433005353,1.0,1.0,2.0,5.181860594560214
Raigarh,2015,86.9020936879906,49.737335460097974,53.16683598893446,6.2,24.360303339693104,1095.1130858923416,78.9265610668218,1.0,1.0,2.0,4.802834659100652
Korba,2019,98.10761315907232,47.880033810180294,40.49401968404634,6.2,23.69391020216976,1199.6859530035183,69.52918507332758,1.0,1.0,2.0,5.142303315056184
Raigarh,2015,108.84942558250853,48.63052826251416,39.190010599746195,6.2,26.24141405751427,1158.771286360395,67.92515000124388,1.0,1.0,2.0,5.090811188812027
Raigarh,2024,96.79434855720072,41.98323266593357,43.90170201017392,6.2,25.704290322639157,1107.9666814680436,68.95650203936368,1.0,1.0,2.0,4.747477048123497
Korba,2016,103.69245497887903,43.53576621377165,47.25959346479415,6.2,22.872121403679525,1022.6633181672739,72.5925077564991,1.0,1.0,2.0,4.850147507779122
Bilaspur,2019,147.90120421386723,45.28205827901163,52.04821036115022,6.8,30.870928421347557,1290.6352569263956,73.17936214128113,0.0,0.0,0.0,6.774875666563557
Surguja,2010,112.53935015382467,48.120895706774164,36.659600707189746,6.2,24.241380677596286,1130.9781248569711,78.08381582037622,1.0,1.0,2.0,5.171104713772302
Raigarh,2020,97.01784235034046,39.05411897969897,41.082736652174816,6.2,26.149996959344982,1128.0451097314858,78.26746780080859,1.0,1.0,2.0,4.871438184565923
Janjgir-Champa,2011,136.4431005366705,60.23123512282365,46.311717485719264,6.8,33.25691885575615,1239.7320671876384,77.13422005298308,0.0,0.0,0.0,6.6053228203650844
Raipur,2015,143.1841018547701,51.46476032892815,54.91207093603249,6.8,31.533695440179024,1250.4211008208772,76.67658742154653,0.0,0.0,0.0,6.502332211921427
Surguja,2019,96.30831456126715,45.65833303990378,52.657617185590624,6.2,24.346443472284854,1208.0130045308365,69.9626898069058,1.0,1.0,2.0,4.935233968091862
Bastar,2016,86.15819694523715,31.771415997211278,35.59489550568363,5.5,24.233621653455668,1325.1224560910032,82.7916680770111,2.0,2.0,1.0,4.840080216490467
Janjgir-Champa,2021,140.0087760780618,49.280108261344324,40.42335152902794,6.8,31.7582173418353,1131.071237526991,73.05190388069789,0.0,0.0,0.0,6.429277609692264
Bastar,2023,97.69035942486774,44.57238870642554,33.71783280341862,5.5,26.018469094991726,1306.4519508379058,78.64077424472559,2.0,2.0,1.0,4.791225692134826
Bastar,2017,87.03010429622223,34.41813600330043,34.72962022254933,5.5,25.101634718097973,1410.609115632089,86.17725459861562,2.0,2.0,1.0,4.724542564191733
Raigarh,2019,91.65727428626974,35.85161778831437,41.27378881882152,6.2,24.377301899041125,1122.8497382717067,69.40307694883838,1.0,1.0,2.0,4.853982029235925
Surguja,2023,97.54580786351569,37.07716733595565,42.37632758837631,6.2,23.669732438978883,1152.7555256202813,65.49422772734611,1.0,1.0,2.0,5.126073064183005
Bastar,2024,92.58954654927871,30.791944374917485,32.660580534368904,5.5,27.56710695132685,1464.39775219256,78.76491668282505,2.0,2.0,1.0,5.163097009185634
Korba,2015,89.85583394848891,48.21977558164434,48.234865817913246,6.2,25.491006052740858,1132.0566720390607,66.87498313607367,1.0,1.0,2.0,4.795812768841059
Bastar,2022,70.9053158828472,41.94498501985988,44.40904195032895,5.5,25.657399342203895,1441.7133884448192,85.4929723919726,2.0,2.0,1.0,4.492431977997873
Surguja,2016,113.22784561625082,41.51108458991469,48.43262446889652,6.2,22.063598708648446,1129.0975889195972,68.90425645337189,1.0,1.0,2.0,5.181447157126692
Korba,2016,93.82516433701474,36.609419551155696,50.13831221331192,6.2,23.61244409313867,1145.6959226116257,71.6391751810039,1.0,1.0,2.0,4.796647973149648
Bastar,2021,77.14837864670474,41.52107208141282,33.11885662217622,5.5,26.08820905985668,1412.3001006556867,78.08091583217603,2.0,2.0,1.0,4.689057809660105
Durg,2021,145.29858364452173,53.91977669524317,40.525053258730466,6.8,29.204082089062393,1134.27789422005,74.63568029685098,0.0,0.0,0.0,6.489356312771739
Janjgir-Champa,2012,119.88747001102116,55.67189120510755,40.91399298041113,6.8,29.125583473362358,1195.7747062792344,70.19574663377712,0.0,0.0,0.0,6.038696530068794
Raigarh,2021,88.66884476279866,38.51642060493522,52.56274115243296,6.2,23.16752300927811,1235.6994414501298,77.75762116132123,1.0,1.0,2.0,4.835709536561097
Durg,2016,110.81072946038411,49.30627236993451,54.984190107518,6.8,30.672015777975602,1236.6589701106693,82.96749717287288,0.0,0.0,0.0,5.992081494482134
Surguja,2023,90.37268672338072,35.719651407486374,38.57643359292947,6.2,24.667808465739636,1193.6858577411542,73.28041137006808,1.0,1.0,2.0,4.814085726345408
Raipur,2011,133.37700929744346,62.89264509298273,44.46467871071891,6.8,31.762598023576487,1223.5693287935553,77.14223315165422,0.0,0.0,0.0,6.45334764023647
Durg,2012,117.84674734790433,63.96562636689728,46.80301742690229,6.8,30.352061468083114,1261.9664455352604,82.14015894133226,0.0,0.0,0.0,6.181227832478122
Durg,2016,108.81106238504347,60.38671828910234,56.99209919689315,6.8,29.170724405605394,1244.3291208772507,75.70082113715787,0.0,0.0,0.0,5.966286902328594
Korba,2022,92.25379951541578,37.35046744347453,45.96519792039188,6.2,23.456520893792653,1001.2687017832692,65.24436885646371,1.0,1.0,2.0,4.776969750565863
Bilaspur,2011,145.36220559307023,48.59412792456676,44.57305998428072,6.8,28.50886339003642,1257.298280151667,81.06825241337074,0.0,0.0,0.0,6.673590034054983
Bastar,2012,77.16553143280085,34.97030057286602,44.26353627060047,5.5,28.553081133589057,1599.3845225382734,79.71568011505758,2.0,2.0,1.0,4.789006780505259
Bilaspur,2018,110.28368134717763,58.26664947816065,55.93794995246169,6.8,33.82551591506591,1288.4306216894863,81.02339424534128,0.0,0.0,0.0,6.049098638430457
Bilaspur,2023,108.34350860604042,57.67530367956081,57.13148102183946,6.8,33.60026101416309,1299.6273152757628,80.3935734167724,0.0,0.0,0.0,5.905429153525586
Bastar,2022,73.60038012165568,44.922298503704035,35.120357907085506,5.5,27.76931196920253,1354.9537014534155,78.99631757895413,2.0,2.0,1.0,4.474199691759731
Bilaspur,2022,107.45025500000236,59.057131456321656,54.87033244771047,6.8,32.66252079934054,1152.045283419544,74.41080699676151,0.0,0.0,0.0,5.779284299064012
Janjgir-Champa,2023,147.30340777137474,47.78689671821914,49.73678311641654,6.8,29.967383769228668,1189.6729960249838,73.75041386478382,0.0,0.0,0.0,6.531505940256974
Janjgir-Champa,2017,138.02702317793361,58.57467637126436,40.95536957737135,6.8,32.49238420217773,1286.6722325859137,74.37276274838342,0.0,0.0,0.0,6.4734693755756805
Janjgir-Champa,2016,113.30759980958196,64.81426156581287,57.81798279438074,6.8,28.567192775822168,1212.776370079712,71.03837089902841,0.0,0.0,0.0,6.026456451644196
Bilaspur,2014,129.56557919199577,47.87947431810423,45.42861330595686,6.8,31.136857957418016,1184.5577587226594,71.95399559704167,0.0,0.0,0.0,6.249577907602239
Korba,2016,113.17630297034303,43.16003992879428,43.29134538016097,6.2,22.381848875948805,1144.2920683950942,67.85057957956867,1.0,1.0,2.0,5.166479017117079
Korba,2019,88.95602391535371,39.604911505032746,40.03847440844468,6.2,23.605476420352655,1112.1250211557513,76.63126518214528,1.0,1.0,2.0,4.675034023829038
Raigarh,2020,111.16081136461253,43.96621597804526,51.34749499365692,6.2,26.96080045206392,1125.9422943612904,65.145102776193,1.0,1.0,2.0,5.1702813228279245
Janjgir-Champa,2010,139.52200389267443,49.90008928026714,51.007385641679555,6.8,30.22282591552787,1192.6757614014637,78.35321197019188,0.0,0.0,0.0,6.526889889209287
Bilaspur,2016,116.93389114996292,53.019945397125205,46.19781913736468,6.8,32.66568341021493,1183.2940341655476,77.09935353617486,0.0,0.0,0.0,6.168659326600031
Raigarh,2021,90.09033289654539,42.09112660177894,49.034207875999726,6.2,25.531322700521013,1187.5686336774095,78.3929058381869,1.0,1.0,2.0,4.790778103559836
Raipur,2023,131.117340590142,57.381364573781724,52.538722098921234,6.8,30.04661630580597,1271.0924619906293,70.6136548467526,0.0,0.0,0.0,6.485277676248598
Surguja,2019,89.2284200001959,45.64449061353801,45.27734921570269,6.2,26.984506405125295,1169.6764249990972,75.36951595147953,1.0,1.0,2.0,4.664626312084097
Korba,2018,94.63288360377933,39.86365470395792,38.12017948811343,6.2,23.507014497347644,1084.7665668033976,74.04648837555872,1.0,1.0,2.0,4.822931357114486
Raigarh,2019,95.90285636633209,38.47112771284456,46.864724424454266,6.2,23.21273789013794,1233.9380979036791,68.41355819345522,1.0,1.0,2.0,4.869231608645096
Janjgir-Champa,2021,141.46053356153453,55.87915031650958,45.86363207478986,6.8,29.377439675222828,1140.8313550209673,81.3208977479934,0.0,0.0,0.0,6.481307002071726
Surguja,2021,105.87835066898809,36.09892229731734,47.62983711293043,6.2,26.50509788395211,1203.7062488175218,68.01598451477865,1.0,1.0,2.0,5.211454799783829
Bilaspur,2011,107.79872021727883,52.38924423080482,51.18302657385772,6.8,32.34703277394509,1207.235401304781,71.60894528433042,0.0,0.0,0.0,5.923830924684795
Korba,2023,99.15195782761937,41.027079035276685,49.393793181812526,6.2,23.909458136464977,1071.4287176441003,77.19717587700002,1.0,1.0,2.0,4.799853624724078
Raipur,2017,134.71929057329066,59.55969126157714,44.71055333490048,6.8,31.037147971420897,1260.0286773254293,72.37481057339951,0.0,0.0,0.0,6.576740242524035
Raipur,2023,104.44603023597517,49.80799916463243,58.89256960370003,6.8,28.33808416791951,1187.0946968081687,81.32424768217658,0.0,0.0,0.0,5.708763290529127
Raigarh,2015,91.14067067265142,36.05726873013701,42.02172901923478,6.2,23.697096610122472,1024.4657799811982,76.23336628804074,1.0,1.0,2.0,4.4275667820028275
Surguja,2017,101.72445171728386,47.66367016758926,43.924556229402896,6.2,24.653732080329632,1247.1486246293523,75.9983107203174,1.0,1.0,2.0,4.8447688112820355
Durg,2011,123.52286875654069,49.73510127181791,52.51259117620221,6.8,32.69817295687635,1221.6624002308365,84.56100127613604,0.0,0.0,0.0,5.970585958749016
Durg,2020,131.3869266088068,51.426729549800385,47.51046070738871,6.8,29.702540545878957,1171.7680013989125,83.59316670207431,0.0,0.0,0.0,6.400958604611993
Bilaspur,2013,130.9795930164443,54.02314700982567,56.96024525984287,6.8,33.2242955789294,1276.250270559162,83.3387050272276,0.0,0.0,0.0,6.4402875933353645
Surguja,2012,102.28171893167497,36.33984085881797,38.47134067420905,6.2,22.97857743092313,1071.9149337804358,78.71910374249494,1.0,1.0,2.0,4.949553237956536
Surguja,2020,113.06977132953031,42.13310949158847,35.92198914197298,6.2,24.202342332001887,1135.8713344860432,69.0973929429104,1.0,1.0,2.0,5.248403850276387
Surguja,2016,87.32154635321496,35.3622761566318,49.51901534562839,6.2,24.737820625995845,1010.3983021735702,67.79162439963847,1.0,1.0,2.0,4.421589495531514
Surguja,2017,87.8820280960766,39.566867262215276,49.209289716220695,6.2,22.029595284057834,1112.3881816294365,65.88314127146097,1.0,1.0,2.0,4.661436735558068
Bilaspur,2018,149.1098077535626,49.178176050370226,47.33896617740599,6.8,28.341342020875118,1255.7342092679971,81.8745649284742,0.0,0.0,0.0,6.591360616251244
Raipur,2013,142.4279250183625,55.9623242403497,48.870346392166354,6.8,29.079739082041847,1265.3845924993063,83.87953628334932,0.0,0.0,0.0,6.640621312950374
Korba,2022,113.73886625700885,35.0666333652441,44.21087853520946,6.2,25.14646608713191,1021.5229257890528,73.71542471012509,1.0,1.0,2.0,5.0984994606439304
Korba,2019,90.20236585370571,45.304509924025965,35.33879441613845,6.2,25.410501230600993,1083.3849179963295,66.39684896924607,1.0,1.0,2.0,4.673763470927289
Korba,2015,89.30845652575675,42.653051158379874,49.2163888304337,6.2,25.08027364198202,1154.9084615295415,74.08490115126725,1.0,1.0,2.0,4.8189832278221445
Raipur,2015,121.28506454811661,55.03759060417729,43.56174093796961,6.8,30.618332202310963,1279.646933796987,84.1846020425571,0.0,0.0,0.0,6.2588774688481
Janjgir-Champa,2014,130.7299240908018,53.31909886298703,45.59923742952584,6.8,28.86334774818127,1215.8832432652337,76.93797907758992,0.0,0.0,0.0,6.279860466506279
Janjgir-Champa,2017,109.2270839758604,48.376154051194554,46.47218010375864,6.8,31.755570099061725,1131.8342375756943,80.01486289555689,0.0,0.0,0.0,5.896301795869795
Bilaspur,2020,149.16700210023905,56.03410178106369,51.10294691923767,6.8,32.26459720305045,1227.653057567583,73.40812502906547,0.0,0.0,0.0,6.563678745322742
Janjgir-Champa,2023,119.36039788662526,55.01082430669129,47.72036631597989,6.8,33.682105653738006,1178.533274405282,78.80059228286967,0.0,0.0,0.0,6.181645311905057
Raigarh,2017,91.86283520823886,35.813159327260045,41.792513082449574,6.2,25.711928614501815,1179.2882126593204,73.4172964403942,1.0,1.0,2.0,4.799865693467842
Bastar,2011,81.492705959281,32.51621152395905,43.76111826711425,5.5,27.33922615293754,1560.7041963500974,86.50486711044708,2.0,2.0,1.0,4.982034794823422
Raipur,2017,144.7299999139858,52.613189084649214,42.112527149577275,6.8,30.55269900262847,1102.8390828978484,79.14739826476661,0.0,0.0,0.0,6.394710951448102
Durg,2021,126.65474206816185,55.84586334597831,55.60760789987028,6.8,28.036559965867824,1276.853233598475,79.30299499428243,0.0,0.0,0.0,6.376111724528661
Bilaspur,2023,127.82348418985187,61.82268545144394,54.4974459785042,6.8,32.687879598412884,1287.4564078777933,70.76629264762796,0.0,0.0,0.0,6.548777930824675
Surguja,2011,109.77313990751999,43.04133915543724,41.83493865400026,6.2,25.393531011545697,1094.3962220511116,69.2802934575146,1.0,1.0,2.0,5.068476200174303
Surguja,2022,88.31478427677435,38.743575916107815,48.74645642853336,6.2,26.617273365733993,1007.8671572980643,69.67531545069298,1.0,1.0,2.0,4.3836879136280205
Durg,2011,102.59896215342006,47.220716744316775,54.00138983870953,6.8,32.5918498623484,1105.054006176986,78.98768237712295,0.0,0.0,0.0,5.7126865448933675
Bastar,2012,98.54421147644523,40.82117179208532,30.22869069901182,5.5,27.818777497954184,1592.5061219215306,83.77082548667082,2.0,2.0,1.0,5.193695903036957
Raigarh,2016,113.32478221933583,37.30173580655032,54.953229442627745,6.2,26.47448271584701,1004.3952076167942,73.88365057449792,1.0,1.0,2.0,5.145449842943346
Korba,2010,91.65012660028326,43.19534373105888,44.09135716544106,6.2,23.98107495050589,1049.0011183952104,70.10264967575716,1.0,1.0,2.0,4.9120532842353235
Janjgir-Champa,2018,117.1912799695807,45.120810491255256,48.786586592844394,6.8,31.17347900198581,1177.5699952785033,76.94381064275765,0.0,0.0,0.0,6.112834896247143
Raigarh,2015,104.68567684038749,39.57128033322293,42.10658021066558,6.2,22.681647121071776,1123.3966597374192,71.29501163471878,1.0,1.0,2.0,4.9671254111249885
Surguja,2015,92.76215679556695,38.37420491762177,38.733596516357395,6.2,23.6037900932769,1077.0463230488156,68.54324242358223,1.0,1.0,2.0,4.585386913256368
Durg,2019,107.06035626051835,61.54168906506021,50.064230677342756,6.8,29.92921227361415,1142.5477108039936,73.23424234508092,0.0,0.0,0.0,5.702993268817818
Korba,2014,113.44329958434085,41.82271505149113,46.119649777495624,6.2,22.315733320640618,1159.7057697646028,79.26758312741792,1.0,1.0,2.0,5.161574456793318
Raigarh,2010,85.75808068163857,46.48047141336238,47.893776782683716,6.2,25.948294347952377,1184.8250909258609,68.74339540184991,1.0,1.0,2.0,4.650834809924849
Bilaspur,2016,118.9581916971946,55.68921328599946,50.27356257335317,6.8,28.162865045615344,1213.0494712444456,81.18809135779408,0.0,0.0,0.0,6.067104872560616
Durg,2021,120.31053190342938,56.405122420646805,57.588995261907044,6.8,31.308364927809293,1115.8586233296003,84.43626987044618,0.0,0.0,0.0,5.9892470473589725
Raipur,2018,105.5600822322549,56.97672681610737,53.34863463545407,6.8,33.26916222222479,1161.0516277759352,83.8031217768201,0.0,0.0,0.0,5.618567135830787
Raipur,2011,125.78586532635502,52.4131584883633,55.24617538668714,6.8,32.82496258103743,1271.7168243365709,77.5813597523227,0.0,0.0,0.0,6.1144914420746135
Bilaspur,2021,134.30316728175842,46.14046578433761,56.076006952169784,6.8,33.32651128262614,1199.3146871498557,77.18148698839923,0.0,0.0,0.0,6.18547820877835
Raipur,2024,109.75185679464657,54.55169467554548,54.815881549792394,6.8,32.77654907848563,1249.7185895857301,70.36319422812103,0.0,0.0,0.0,5.990495577705372
Raigarh,2020,100.18245033205797,37.052846218069845,37.250034796637536,6.2,26.23522617771657,1035.8930888275968,78.44561568513822,1.0,1.0,2.0,4.837391531505853
Bastar,2011,94.74181474482214,37.48347476415947,35.33515100461863,5.5,27.278362827038983,1532.8986047846197,85.09735668412029,2.0,2.0,1.0,5.082129010911516
Raigarh,2017,95.33791199729862,49.26561894156539,41.65830475304309,6.2,22.688566199766733,1212.0923950849885,71.38861186389673,1.0,1.0,2.0,4.904837808874288
Janjgir-Champa,2019,130.61185242180426,62.44747722812629,51.77185284737667,6.8,30.548295940435505,1274.671772666434,75.55626697033607,0.0,0.0,0.0,6.384280361463438
Surguja,2018,91.76418317802028,36.393081137460726,43.96002338751805,6.2,22.360293851627585,1144.0901639311476,65.27299293912904,1.0,1.0,2.0,4.7210124928014245
Bastar,2019,86.54715676606023,42.28635924600673,33.81576146715526,5.5,28.774970287417396,1342.2365019250935,78.22351950774197,2.0,2.0,1.0,4.74085659540563
Raigarh,2014,104.2052550566521,38.44991824462756,41.423623674074754,6.2,23.87385167818591,1096.3011618167532,70.26387005833806,1.0,1.0,2.0,4.84043108475412
Bastar,2020,70.10766729751732,37.33962007836123,35.23434024160301,5.5,24.31808898407642,1394.0498882500385,83.6099184216576,2.0,2.0,1.0,4.564246768827121
Bilaspur,2019,138.07630873355748,48.959195022587245,55.537572498079555,6.8,33.53979040456056,1176.8806489027204,80.03708298845078,0.0,0.0,0.0,6.447759191954741
Korba,2011,90.59059884239471,44.38736564339682,48.56610935778682,6.2,26.0441661888131,1026.0807611062412,70.5416714348203,1.0,1.0,2.0,4.657370743936469
Bilaspur,2012,110.9872422427656,52.3103188955555,55.94805605900606,6.8,33.92481523311455,1279.0516503823667,77.30939284180948,0.0,0.0,0.0,5.929037598610751
Raigarh,2012,98.86673029806289,48.32057270829423,40.093753790894226,6.2,23.701728420255808,1070.7022274987642,69.6218108906715,1.0,1.0,2.0,4.77222413088059
Durg,2010,117.69557682549916,57.1917489999005,53.37165308701478,6.8,33.20679330858037,1214.854124058072,77.67328888482797,0.0,0.0,0.0,6.104356420735117
Raigarh,2013,101.53430783459143,49.50952759413554,42.95389878512487,6.2,24.917823488035523,1139.0815470582043,68.49763800556926,1.0,1.0,2.0,4.890091965722416
Janjgir-Champa,2016,112.99692304002974,56.12030890714326,50.87746468298209,6.8,29.52704117192778,1271.3436641482435,82.6335230981064,0.0,0.0,0.0,6.174117565198841
Janjgir-Champa,2017,128.84511736308284,48.674311661496425,42.711562494682205,6.8,28.656326743376308,1132.461167609895,78.30582796744683,0.0,0.0,0.0,6.153718069199456
Raipur,2021,120.79407719291476,46.281604580500385,58.0737560013044,6.8,30.981211520758862,1121.4865341646132,71.58300174411752,0.0,0.0,0.0,6.087891578003971
Durg,2012,120.41239470254395,59.3307347729949,49.18605779050728,6.8,29.304083614509164,1134.067645632222,77.72727148221946,0.0,0.0,0.0,6.015812076835086
Bilaspur,2010,118.78687391742945,46.41045336012161,45.29378451702775,6.8,33.465431217718326,1279.5448146503352,76.18679370391128,0.0,0.0,0.0,6.004904192755014
Korba,2012,85.70012449271424,46.91856840916766,51.10196184425549,6.2,26.959727802311498,1220.2905601633959,66.268949838852,1.0,1.0,2.0,4.790851610821153
Bilaspur,2010,116.86372920145075,53.57399623516764,49.792356736289705,6.8,33.157314580720765,1192.1512946886269,78.41371421970504,0.0,0.0,0.0,6.083544010149028
Korba,2013,105.14039562967434,48.95444603436091,38.111975802338854,6.2,26.242627962662944,1129.0084703394352,79.58334125358256,1.0,1.0,2.0,5.031470260674925
Durg,2023,116.39554488572773,47.33255402196122,40.15631840377142,6.8,30.34183337538522,1140.1092892037086,83.58265600086321,0.0,0.0,0.0,5.7845572466430015
Bilaspur,2023,134.70208209705493,57.21674865314344,55.91736341635319,6.8,29.863609565434736,1123.4503209395166,77.82098104490439,0.0,0.0,0.0,6.19181615125391
Bastar,2020,90.81798911217527,33.62961312380994,41.85740926944277,5.5,27.248529968963474,1369.5758879571997,87.96550798341188,2.0,2.0,1.0,4.823940721868639
